observacion_id,fecha,ciudad,estacion_id,temp_max,temp_min,temp_media,precipitacion_mm,humedad_pct,velocidad_viento_kmh,condicion_climatica
5013,2023-09-20,Málaga,3,30.3,20.4,25.4,0,54,27.9,Viento fuerte
9017,2024-09-04,Barcelona,5,28.7,21.2,24.9,1.8,58,8.1,Lluvia ligera
5571,2020-03-30,Madrid,4,13.3,4.0,8.7,0,84,64.9,Parcialmente nublado
14910,2020-10-20,Murcia,9,24.2,13.5,18.9,0.8,67,22.9,Lluvia ligera
10615,2024-01-19,Valencia,6,15.2,4.6,9.9,1.9,62,2.0,Nieve
17999,2024-04-04,Almería,10,20.2,8.9,14.6,1.2,50,30.4,Despejado
4945,2023-07-14,Málaga,3,33.0,25.1,29.1,0.2,42,3.2,Lluvia fuerte
12501,2024-03-18,Bilbao,7,19.1,6.6,12.9,0,47,17.5,Parcialmente nublado
5620,2020-05-18,Madrid,4,22.2,12.7,17.4,4.2,78,4.4,Parcialmente nublado
11715,2022-01-22,Bilbao,7,14.4,4.9,9.7,1.7,75,49.4,Viento fuerte
2352,2021-06-08,Sevilla,2,39.5,28.0,33.8,0.6,43,6.3,Tormenta
9019,2024-09-06,Barcelona,5,26.0,15.2,20.6,-0.2,92,11.9,Parcialmente nublado
7909,2021-08-23,Barcelona,5,28.7,16.9,22.8,1.8,69,66.0,Niebla
16708,2020-09-21,Almería,10,26.7,18.4,22.5,3.0,61,8.6,Nieve
16345,2024-09-24,Murcia,9,29.3,21.6,25.5,0,79,56.2,Niebla
12129,2023-03-12,Bilbao,7,14.5,3.8,9.2,0,41,4.3,Nublado
7617,2020-11-04,Barcelona,5,17.5,8.0,12.8,1.0,61,76.4,Nieve
12071,2023-01-13,Bilbao,7,8.1,-1.4,3.3,1.7,49,21.2,Viento fuerte
10081,2022-08-03,Valencia,6,30.8,19.7,25.2,0.7,91,11.5,Parcialmente nublado
14529,2024-10-05,Zaragoza,8,21.5,10.8,16.1,0,50,19.6,Nublado
8302,2022-09-20,Barcelona,5,27.1,19.9,23.5,0.4,57,7.2,Viento fuerte
12442,2024-01-19,Bilbao,7,13.9,3.1,8.5,0,31,66.4,Parcialmente nublado
7576,2020-09-24,Barcelona,5,31.8,19.9,25.9,0,94,24.2,Viento fuerte
18237,2024-11-28,Almería,10,20.3,10.8,15.6,1.7,91,61.9,Nieve
16272,2024-07-13,Murcia,9,36.9,27.2,32.0,0.6,42,7.8,Lluvia ligera
17711,2023-06-21,Almería,10,29.0,21.3,25.1,0.1,56,26.0,Nieve
14509,2024-09-15,Zaragoza,8,24.1,15.0,19.6,4.1,82,75.6,Tormenta
572,2021-07-25,Granada,1,28.7,18.1,23.4,0.4,52,38.1,Niebla
10510,2023-10-06,Valencia,6,22.1,11.5,16.8,5.2,91,40.9,Niebla
9219,2020-03-24,Valencia,6,18.8,12.1,15.4,1.6,68,5.5,Nublado
5086,2023-12-02,Málaga,3,19.6,9.4,14.5,5.4,49,19.5,Niebla
2369,2021-06-25,Sevilla,2,30.6,20.2,25.4,6.5,72,67.8,Tormenta
4648,2022-09-20,Málaga,3,31.0,20.4,25.7,5.6,31,16.8,Lluvia ligera
9066,2024-10-23,Barcelona,5,18.4,5.3,11.8,8.8,57,34.4,Nieve
15662,2022-11-11,Murcia,9,16.1,5.2,10.7,0.9,72,72.3,Lluvia fuerte
510,2021-05-24,Granada,1,22.8,15.2,19.0,0,30,50.2,Lluvia fuerte
1714,2024-09-09,Granada,1,22.0,9.8,15.9,0.3,62,78.6,Nublado
6162,2021-11-11,Madrid,4,5.3,-5.3,0.0,0,93,22.8,Lluvia fuerte
13087,2020-10-24,Zaragoza,8,19.2,7.4,13.3,1.8,60,22.9,Viento fuerte
4127,2021-04-17,Málaga,3,25.0,13.5,19.2,7.1,69,56.7,Tormenta
2451,2021-09-15,Sevilla,2,30.0,20.6,25.3,3.7,50,26.7,Despejado
2946,2023-01-23,Sevilla,2,13.6,4.9,9.2,0.1,84,64.7,Viento fuerte
6005,2021-06-07,Madrid,4,20.0,10.1,15.1,1.0,65,76.5,Lluvia fuerte
16772,2020-11-24,Almería,10,16.2,6.1,11.1,2.7,62,76.4,Viento fuerte
14143,2023-09-15,Zaragoza,8,29.9,20.3,25.1,0.3,57,44.3,Nieve
12532,2024-04-18,Bilbao,7,19.5,8.4,13.9,0,33,19.8,Nublado
4287,2021-09-24,Málaga,3,23.8,13.1,18.4,2.0,94,18.9,Viento fuerte
16328,2024-09-07,Murcia,9,25.3,16.3,20.8,6.3,46,29.6,Niebla
6899,2023-11-18,Madrid,4,8.3,-1.8,3.3,0,67,69.9,Nublado
7973,2021-10-26,Barcelona,5,19.9,9.4,14.6,2.4,50,74.4,Viento fuerte
8563,2023-06-08,Barcelona,5,26.3,18.5,22.4,2.8,34,63.7,Lluvia ligera
9967,2022-04-11,Valencia,6,19.7,12.4,16.1,3.1,64,77.2,Parcialmente nublado
13056,2020-09-23,Zaragoza,8,28.9,16.5,22.7,5.0,95,68.2,Nublado
14290,2024-02-09,Zaragoza,8,16.2,3.8,10.0,0,84,34.7,Tormenta
16977,2021-06-17,Almería,10,30.3,21.1,25.7,5.3,69,8.0,Nublado
2091,2020-09-20,Sevilla,2,28.4,21.1,24.8,0.9,56,11.2,Lluvia fuerte
17185,2022-01-11,Almería,10,15.7,3.8,9.8,0.2,76,19.5,Lluvia fuerte
6736,2023-06-08,Madrid,4,31.4,21.0,26.2,5.6,60,46.8,Viento fuerte
5739,2020-09-14,Madrid,4,23.7,12.6,18.1,4.2,95,16.9,Tormenta
11378,2021-02-19,Bilbao,7,14.0,5.0,9.5,14.9,67,29.8,Niebla
6405,2022-07-12,Madrid,4,36.1,23.2,29.6,2.8,77,49.7,Tormenta
17722,2023-07-02,Almería,10,29.9,18.7,24.3,1.2,82,51.2,Lluvia ligera
15425,2022-03-19,Murcia,9,23.1,10.9,17.0,2.1,45,10.8,Viento fuerte
13861,2022-12-07,Zaragoza,8,11.1,-1.2,5.0,1.3,77,60.9,Tormenta
2714,2022-06-05,Sevilla,2,29.9,17.5,23.7,5.0,40,22.0,Niebla
10037,2022-06-20,Valencia,6,34.5,21.1,27.8,5.9,61,52.0,Nublado
14409,2024-06-07,Zaragoza,8,25.2,14.4,19.8,0.2,74,15.6,Lluvia fuerte
218,2020-08-05,Granada,1,33.5,23.1,28.3,1.4,92,56.7,Tormenta
7243,2024-10-27,Madrid,4,21.4,10.9,16.1,0.1,74,42.4,Viento fuerte
3873,2020-08-06,Málaga,3,27.1,17.8,22.5,0,84,24.3,Nieve
6752,2023-06-24,Madrid,4,24.6,14.4,19.5,1.4,92,73.0,Lluvia fuerte
16460,2020-01-17,Almería,10,19.0,10.9,14.9,1.9,77,13.1,Despejado
7585,2020-10-03,Barcelona,5,22.8,10.1,16.4,1.8,42,79.5,Tormenta
5460,2024-12-10,Málaga,3,18.9,6.9,12.9,3.1,86,44.2,Lluvia ligera
5544,2020-03-03,Madrid,4,10.3,2.5,6.4,0.5,78,8.0,Parcialmente nublado
14080,2023-07-14,Zaragoza,8,32.1,23.5,27.8,0.3,61,72.5,Lluvia fuerte
10015,2022-05-29,Valencia,6,19.7,10.2,14.9,2.9,71,60.6,Tormenta
8453,2023-02-18,Barcelona,5,15.7,4.7,10.2,10.5,41,54.7,Nieve
7511,2020-07-21,Barcelona,5,26.3,16.9,21.6,4.4,75,73.3,Viento fuerte
10836,2024-08-27,Valencia,6,31.9,20.8,26.4,0,65,22.0,Nublado
5000,2023-09-07,Málaga,3,24.6,16.9,20.8,5.0,83,6.5,Nieve
7611,2020-10-29,Barcelona,5,18.7,8.9,13.8,0.4,75,66.0,Tormenta
9921,2022-02-24,Valencia,6,15.8,5.7,10.8,1.3,77,5.8,Nieve
16668,2020-08-12,Almería,10,27.8,21.1,24.5,6.2,48,79.2,Nublado
10186,2022-11-16,Valencia,6,16.7,8.5,12.6,3.6,74,63.6,Lluvia ligera
90,2020-03-30,Granada,1,19.6,13.0,16.3,5.8,49,6.0,Tormenta
1987,2020-06-08,Sevilla,2,36.0,25.8,30.9,4.8,58,67.6,Lluvia fuerte
7760,2021-03-27,Barcelona,5,19.7,6.8,13.2,0.2,48,46.5,Viento fuerte
16950,2021-05-21,Almería,10,23.3,13.5,18.4,8.8,90,7.4,Nublado
14625,2020-01-09,Murcia,9,15.6,8.0,11.8,0,74,17.7,Despejado
16827,2021-01-18,Almería,10,21.0,10.5,15.8,1.4,61,58.4,Tormenta
9751,2021-09-07,Valencia,6,31.2,22.0,26.6,0,86,72.3,Viento fuerte
9272,2020-05-16,Valencia,6,28.1,18.7,23.4,3.7,45,72.5,Nieve
7508,2020-07-18,Barcelona,5,32.8,22.1,27.4,0.0,86,27.3,Niebla
14925,2020-11-04,Murcia,9,15.7,8.7,12.2,0,61,79.9,Tormenta
1400,2023-10-31,Granada,1,21.6,12.8,17.2,0.1,42,76.7,Viento fuerte
15639,2022-10-19,Murcia,9,-99.0,14.5,-99.0,4.5,33,50.2,Lluvia ligera
5864,2021-01-17,Madrid,4,9.9,2.8,6.3,0.6,86,24.7,Despejado
11170,2020-07-26,Bilbao,7,28.9,20.3,24.6,3.6,77,28.1,Niebla
11011,2020-02-18,Bilbao,7,16.9,7.4,12.1,0,62,56.2,Tormenta
5084,2023-11-30,Málaga,3,17.7,4.3,11.0,0,85,25.9,Despejado
10143,2022-10-04,Valencia,6,20.0,10.3,15.2,0,42,8.3,Lluvia fuerte
13278,2021-05-03,Zaragoza,8,26.2,14.4,20.3,0,64,22.6,Tormenta
4262,2021-08-30,Málaga,3,36.7,27.2,32.0,9.9,57,50.9,Despejado
6812,2023-08-23,Madrid,4,24.8,18.0,21.4,4.5,89,51.1,Nublado
12802,2020-01-13,Zaragoza,8,10.5,3.7,7.1,0,76,75.0,Tormenta
16264,2024-07-05,Murcia,9,34.3,25.5,29.9,7.1,80,78.1,Niebla
15685,2022-12-04,Murcia,9,14.5,4.2,9.3,1.0,93,5.5,Lluvia fuerte
16559,2020-04-25,Almería,10,23.2,10.1,16.6,1.6,35,69.2,Tormenta
16674,2020-08-18,Almería,10,31.5,22.8,27.1,3.1,54,49.2,Nieve
13302,2021-05-27,Zaragoza,8,24.5,15.0,19.8,5.2,36,27.5,Viento fuerte
15460,2022-04-23,Murcia,9,19.5,9.3,14.4,0.7,94,20.0,Despejado
7555,2020-09-03,Barcelona,5,23.1,14.2,18.6,0,41,21.4,Lluvia ligera
5662,2020-06-29,Madrid,4,29.3,19.3,24.3,0.3,62,37.4,Nublado
6113,2021-09-23,Madrid,4,22.5,12.1,17.3,7.4,61,22.7,Lluvia ligera
13911,2023-01-26,Zaragoza,8,7.3,-3.6,1.8,3.3,40,77.5,Despejado
9224,2020-03-29,Valencia,6,21.6,11.7,16.6,2.3,71,12.5,Despejado
12737,2024-11-09,Bilbao,7,18.3,7.5,12.9,0.6,82,21.6,Nieve
15656,2022-11-05,Murcia,9,13.9,3.3,8.6,4.2,43,53.0,Nublado
8493,2023-03-30,Barcelona,5,19.0,11.4,15.2,0.1,88,49.6,Tormenta
13364,2021-07-28,Zaragoza,8,33.7,23.9,28.8,2.8,66,53.6,Nublado
6223,2022-01-11,Madrid,4,10.9,0.5,5.7,0,41,67.6,Lluvia ligera
6266,2022-02-23,Madrid,4,11.4,3.8,7.6,5.1,67,41.9,Despejado
11809,2022-04-26,Bilbao,7,17.2,8.9,13.1,0.8,39,72.1,Viento fuerte
2786,2022-08-16,Sevilla,2,34.9,25.3,30.1,1.0,88,59.2,Despejado
4181,2021-06-10,Málaga,3,31.5,18.8,25.1,0.2,54,49.8,Lluvia ligera
9786,2021-10-12,Valencia,6,18.6,9.1,13.9,0,52,75.8,Parcialmente nublado
1698,2024-08-24,Granada,1,32.5,18.8,25.6,0,95,15.6,Lluvia fuerte
13068,2020-10-05,Zaragoza,8,15.6,7.0,11.3,11.8,56,14.2,Lluvia fuerte
14612,2024-12-27,Zaragoza,8,13.9,5.0,9.4,11.5,55,50.5,Despejado
6606,2023-01-29,Madrid,4,14.3,5.4,9.9,2.2,93,27.6,Tormenta
199,2020-07-17,Granada,1,36.1,25.6,30.9,3.9,46,34.6,Despejado
5336,2024-08-08,Málaga,3,32.6,20.2,26.4,5.2,82,2.2,Viento fuerte
1600,2024-05-18,Granada,1,21.5,12.6,17.1,5.3,42,31.7,Lluvia fuerte
128,2020-05-07,Granada,1,25.6,14.6,20.1,0.8,84,69.4,Despejado
16962,2021-06-02,Almería,10,33.3,22.1,27.7,2.5,46,72.0,Viento fuerte
4332,2021-11-08,Málaga,3,18.2,8.5,13.3,2.9,46,48.7,Viento fuerte
1395,2023-10-26,Granada,1,22.1,12.2,17.1,1.2,55,9.2,Despejado
8682,2023-10-05,Barcelona,5,23.5,12.9,18.2,3.9,36,40.3,Lluvia ligera
11521,2021-07-12,Bilbao,7,25.7,15.6,20.6,2.5,46,61.7,Nublado
15238,2021-09-13,Murcia,9,31.8,23.2,27.5,0,51,4.2,Despejado
9163,2020-01-28,Valencia,6,13.3,3.9,8.6,1.0,43,5.8,Lluvia ligera
9050,2024-10-07,Barcelona,5,27.3,17.2,22.2,0,92,53.0,Parcialmente nublado
6753,2023-06-25,Madrid,4,27.4,19.4,23.4,0.4,77,14.8,Nublado
13751,2022-08-19,Zaragoza,8,30.6,21.2,25.9,4.0,50,28.1,Nieve
11055,2020-04-02,Bilbao,7,23.8,13.6,18.7,1.9,41,43.5,Lluvia fuerte
9129,2024-12-25,Barcelona,5,15.4,5.0,10.2,0,73,67.3,Lluvia fuerte
8085,2022-02-15,Barcelona,5,10.7,-1.8,4.4,0,65,77.3,Parcialmente nublado
8906,2024-05-16,Barcelona,5,17.1,9.3,13.2,2.2,82,9.4,Nieve
3939,2020-10-11,Málaga,3,22.4,15.9,19.1,9.6,44,53.4,Despejado
614,2021-09-05,Granada,1,34.1,22.6,28.4,0.7,61,0.7,Despejado
1784,2024-11-18,Granada,1,12.3,2.5,7.4,2.2,51,57.9,Niebla
5958,2021-04-21,Madrid,4,16.8,9.9,13.4,0.2,95,33.1,Nublado
1960,2020-05-12,Sevilla,2,26.3,14.4,20.4,0,53,19.7,Despejado
14276,2024-01-26,Zaragoza,8,11.8,2.0,6.9,10.9,31,36.4,Viento fuerte
17628,2023-03-30,Almería,10,16.1,6.5,11.3,1.0,93,12.5,Nieve
1318,2023-08-10,Granada,1,32.3,21.7,27.0,0,85,0.9,Lluvia ligera
8925,2024-06-04,Barcelona,5,29.7,19.6,24.6,14.0,48,29.4,Despejado
2579,2022-01-21,Sevilla,2,15.8,5.8,10.8,2.7,47,2.7,Lluvia fuerte
16984,2021-06-24,Almería,10,26.6,17.7,22.1,4.2,34,41.7,Lluvia fuerte
2220,2021-01-27,Sevilla,2,18.7,9.6,14.1,0.5,60,67.6,Parcialmente nublado
10064,2022-07-17,Valencia,6,30.7,21.9,26.3,1.9,65,21.4,Despejado
1381,2023-10-12,Granada,1,23.1,12.8,18.0,0,62,11.0,Tormenta
4375,2021-12-21,Málaga,3,16.5,7.7,12.1,7.8,94,33.2,Parcialmente nublado
6010,2021-06-12,Madrid,4,22.5,14.0,18.2,3.3,91,44.9,Nublado
8611,2023-07-26,Barcelona,5,26.8,17.3,22.1,0,41,7.2,Nieve
4412,2022-01-27,Málaga,3,21.1,11.5,16.3,6.0,60,35.3,Niebla
12505,2024-03-22,Bilbao,7,11.2,-0.5,5.3,0.8,94,9.4,Parcialmente nublado
16579,2020-05-15,Almería,10,28.6,17.7,23.1,0,75,0.6,Lluvia fuerte
8160,2022-05-01,Barcelona,5,22.7,14.3,18.5,0.0,30,60.6,Parcialmente nublado
12067,2023-01-09,Bilbao,7,8.7,-3.4,2.6,0.3,68,60.3,Niebla
16133,2024-02-25,Murcia,9,11.5,4.3,7.9,1.6,68,2.3,Despejado
16087,2024-01-10,Murcia,9,11.1,0.8,6.0,0,68,20.3,Lluvia ligera
12340,2023-10-09,Bilbao,7,18.5,8.4,13.4,2.5,73,16.1,Lluvia ligera
8320,2022-10-08,Barcelona,5,18.8,6.0,12.4,2.3,41,28.1,Niebla
16561,2020-04-27,Almería,10,23.1,12.5,17.8,-3.0,57,71.8,Despejado
938,2022-07-26,Granada,1,37.4,24.8,31.1,6.8,46,28.7,Nublado
7834,2021-06-09,Barcelona,5,26.6,16.6,21.6,8.5,40,40.3,Viento fuerte
2740,2022-07-01,Sevilla,2,28.9,20.4,24.6,1.0,55,1.7,Nieve
4660,2022-10-02,Málaga,3,27.7,18.1,22.9,0,92,64.4,Parcialmente nublado
16746,2020-10-29,Almería,10,26.9,17.9,22.4,1.2,58,33.2,Lluvia fuerte
4013,2020-12-24,Málaga,3,14.2,6.4,10.3,6.9,51,59.5,Lluvia ligera
14340,2024-03-30,Zaragoza,8,16.3,6.3,11.3,5.6,95,45.4,Parcialmente nublado
10999,2020-02-06,Bilbao,7,19.6,12.5,16.1,0.6,38,16.3,Parcialmente nublado
15348,2022-01-01,Murcia,9,13.0,2.9,8.0,2.4,49,74.6,Lluvia ligera
3909,2020-09-11,Málaga,3,27.8,16.9,22.4,1.0,63,49.5,Parcialmente nublado
1129,2023-02-02,Granada,1,15.6,5.7,10.7,1.8,74,65.1,Tormenta
17001,2021-07-11,Almería,10,32.6,22.2,27.4,0.2,41,14.3,Lluvia fuerte
16808,2020-12-30,Almería,10,18.9,6.3,12.6,0,43,14.6,Nieve
15227,2021-09-02,Murcia,9,34.3,21.5,27.9,0.3,37,60.5,Lluvia fuerte
3780,2020-05-05,Málaga,3,21.1,12.9,17.0,1.6,34,50.0,Viento fuerte
3294,2024-01-06,Sevilla,2,12.3,4.0,8.2,1.7,58,1.8,Lluvia fuerte
6521,2022-11-05,Madrid,4,14.9,5.1,10.0,2.0,81,25.6,Nieve
15958,2023-09-03,Murcia,9,33.7,24.2,29.0,16.1,87,6.6,Lluvia ligera
3508,2024-08-07,Sevilla,2,37.4,25.2,31.3,2.9,94,40.0,Lluvia ligera
10770,2024-06-22,Valencia,6,25.0,18.0,21.5,9.5,49,39.1,Tormenta
16077,2023-12-31,Murcia,9,8.0,0.1,4.0,2.4,82,10.4,Tormenta
3645,2024-12-22,Sevilla,2,22.9,9.9,16.4,3.3,46,12.8,Tormenta
12198,2023-05-20,Bilbao,7,18.7,8.3,13.5,3.6,81,60.4,Viento fuerte
1903,2020-03-16,Sevilla,2,18.1,10.7,14.4,0,42,36.4,Niebla
9524,2021-01-23,Valencia,6,14.7,4.5,9.6,0,69,64.9,Tormenta
10107,2022-08-29,Valencia,6,30.2,20.7,25.4,0,40,25.5,Lluvia ligera
8092,2022-02-22,Barcelona,5,11.4,0.8,6.1,2.1,58,39.4,Viento fuerte
13356,2021-07-20,Zaragoza,8,32.4,20.5,26.4,0.8,85,16.0,Nublado
2514,2021-11-17,Sevilla,2,11.7,2.8,7.2,0,89,0.3,Tormenta
13817,2022-10-24,Zaragoza,8,21.1,9.8,15.5,10.3,93,43.4,Despejado
8534,2023-05-10,Barcelona,5,19.5,7.6,13.6,0,34,73.7,Tormenta
8108,2022-03-10,Barcelona,5,18.0,8.2,13.1,0,35,4.6,Niebla
12888,2020-04-08,Zaragoza,8,21.3,12.8,17.1,2.7,32,57.4,Niebla
452,2021-03-27,Granada,1,16.6,7.1,11.9,2.9,74,25.0,Nublado
3336,2024-02-17,Sevilla,2,18.1,7.0,12.6,5.9,39,16.6,Tormenta
4977,2023-08-15,Málaga,3,25.8,16.5,21.1,0,40,16.5,Nublado
3875,2020-08-08,Málaga,3,32.0,20.4,26.2,2.6,56,47.1,Lluvia ligera
12690,2024-09-23,Bilbao,7,22.6,11.4,17.0,0.3,63,74.4,Nieve
10499,2023-09-25,Valencia,6,29.0,16.9,22.9,1.7,89,17.4,Lluvia fuerte
1778,2024-11-12,Granada,1,13.7,3.5,8.6,0,38,19.3,Niebla
14791,2020-06-23,Murcia,9,34.4,23.6,29.0,1.7,61,50.6,Tormenta
17313,2022-05-19,Almería,10,26.0,16.8,21.4,4.9,78,12.4,Despejado
13567,2022-02-16,Zaragoza,8,11.5,1.2,6.3,5.8,55,20.7,Parcialmente nublado
11408,2021-03-21,Bilbao,7,16.2,9.2,12.7,2.2,62,38.5,Nublado
338,2020-12-03,Granada,1,15.2,4.5,9.8,5.9,65,7.5,Niebla
3957,2020-10-29,Málaga,3,23.7,14.7,19.2,0,93,38.3,Niebla
10049,2022-07-02,Valencia,6,27.6,16.2,21.9,11.6,55,0.4,Viento fuerte
7002,2024-02-29,Madrid,4,12.6,5.3,8.9,5.5,61,0.6,Parcialmente nublado
11846,2022-06-02,Bilbao,7,25.6,14.8,20.2,0.9,54,75.7,Nublado
525,2021-06-08,Granada,1,24.6,15.7,20.1,0,61,62.9,Nieve
8065,2022-01-26,Barcelona,5,11.3,2.4,6.9,0.6,41,70.4,Viento fuerte
9843,2021-12-08,Valencia,6,14.0,2.0,8.0,0,75,38.2,Parcialmente nublado
3658,2020-01-04,Málaga,3,12.5,3.6,8.1,2.9,56,2.8,Nieve
899,2022-06-17,Granada,1,21.2,12.8,17.0,3.0,44,25.3,Nieve
10427,2023-07-15,Valencia,6,30.7,20.6,25.6,0.7,46,21.4,Parcialmente nublado
17684,2023-05-25,Almería,10,23.7,12.0,17.9,6.2,35,57.7,Niebla
4762,2023-01-12,Málaga,3,19.2,9.0,14.1,1.6,86,69.3,Viento fuerte
11797,2022-04-14,Bilbao,7,14.5,5.5,10.0,0.5,47,29.0,Viento fuerte
1419,2023-11-19,Granada,1,14.5,5.1,9.8,0.3,58,65.7,Tormenta
13800,2022-10-07,Zaragoza,8,14.1,2.7,8.4,0,42,46.7,Niebla
15822,2023-04-20,Murcia,9,17.6,10.2,13.9,7.9,72,24.5,Viento fuerte
7848,2021-06-23,Barcelona,5,30.9,21.0,25.9,8.9,40,43.0,Nieve
6996,2024-02-23,Madrid,4,8.7,-1.7,3.5,4.4,61,46.7,Tormenta
17731,2023-07-11,Almería,10,31.4,17.8,24.6,2.3,92,11.8,Tormenta
11434,2021-04-16,Bilbao,7,13.6,3.5,8.6,0,65,1.9,Despejado
17104,2021-10-22,Almería,10,31.1,19.6,25.4,0,45,48.7,Lluvia ligera
10389,2023-06-07,Valencia,6,28.6,18.6,23.6,12.6,94,44.9,Lluvia fuerte
905,2022-06-23,Granada,1,26.9,17.5,22.2,1.3,82,74.1,Niebla
14342,2024-04-01,Zaragoza,8,17.1,8.8,13.0,0,40,56.1,Niebla
8720,2023-11-12,Barcelona,5,15.8,5.2,10.5,0,44,75.7,Lluvia ligera
12606,2024-07-01,Bilbao,7,25.1,15.1,20.1,6.8,34,58.7,Despejado
7431,2020-05-02,Barcelona,5,21.6,13.2,17.4,1.8,57,4.0,Lluvia ligera
649,2021-10-10,Granada,1,17.8,8.2,13.0,0,69,13.5,Niebla
7444,2020-05-15,Barcelona,5,19.2,9.4,14.3,0,47,78.9,Viento fuerte
611,2021-09-02,Granada,1,26.9,17.9,22.4,0,79,54.5,Tormenta
12238,2023-06-29,Bilbao,7,23.2,12.4,17.8,2.5,39,61.3,Nieve
16122,2024-02-14,Murcia,9,18.8,9.1,13.9,12.4,78,46.7,Lluvia fuerte
13874,2022-12-20,Zaragoza,8,12.7,3.6,8.2,3.3,49,7.0,Lluvia ligera
10706,2024-04-19,Valencia,6,24.6,16.0,20.3,0,41,69.2,Nublado
2652,2022-04-04,Sevilla,2,18.8,9.4,14.1,3.4,32,79.3,Lluvia ligera
12727,2024-10-30,Bilbao,7,15.5,6.1,10.8,5.7,80,26.7,Viento fuerte
7397,2020-03-29,Barcelona,5,15.1,4.7,9.9,4.0,56,11.6,Viento fuerte
13033,2020-08-31,Zaragoza,8,31.1,21.8,26.5,0,39,18.0,Lluvia ligera
12500,2024-03-17,Bilbao,7,10.8,3.1,7.0,0,78,31.5,Nieve
3925,2020-09-27,Málaga,3,30.5,19.4,24.9,6.0,37,24.9,Lluvia ligera
6221,2022-01-09,Madrid,4,9.7,1.9,5.8,0,81,19.1,Nublado
1687,2024-08-13,granada,1,35.8,28.6,32.2,0,81,22.6,Nublado
17909,2024-01-05,Almería,10,19.0,6.7,12.8,2.5,83,60.3,Nieve
2995,2023-03-13,Sevilla,2,16.7,5.7,11.2,2.8,92,72.0,Nublado
2432,2021-08-27,Sevilla,2,34.1,24.3,29.2,0,43,71.2,Nublado
59,2020-02-28,Granada,1,17.1,7.4,12.2,0.1,66,78.4,Lluvia fuerte
15183,2021-07-20,Murcia,9,33.8,27.4,30.6,6.7,74,66.7,Niebla
10896,2024-10-26,Valencia,6,26.5,14.7,20.6,0,58,10.3,Despejado
6172,2021-11-21,Madrid,4,11.8,1.5,6.7,0,31,65.6,Lluvia ligera
17997,2024-04-02,Almería,10,20.9,12.1,16.5,2.7,52,43.4,Viento fuerte
444,2021-03-19,Granada,1,17.1,6.7,11.9,0.2,72,29.7,Tormenta
11897,2022-07-23,Bilbao,7,21.6,10.2,15.9,3.9,66,22.5,Nublado
2291,2021-04-08,Sevilla,2,19.8,12.2,16.0,0,47,56.0,Viento fuerte
9215,2020-03-20,Valencia,6,15.8,9.0,12.4,0,40,47.6,Lluvia ligera
12910,2020-04-30,Zaragoza,8,17.8,4.5,11.2,0,35,64.5,Parcialmente nublado
16053,2023-12-07,Murcia,9,12.2,-0.0,6.1,0,94,7.5,Despejado
8332,2022-10-20,Barcelona,5,25.9,15.1,20.5,6.4,91,69.5,Tormenta
3423,2024-05-14,Sevilla,2,27.8,20.1,24.0,2.7,59,37.9,Nieve
10532,2023-10-28,Valencia,6,23.3,13.8,18.6,5.6,80,62.1,Lluvia ligera
13382,2021-08-15,Zaragoza,8,24.4,15.9,20.1,6.9,43,6.4,Lluvia ligera
12142,2023-03-25,Bilbao,7,13.5,3.6,8.6,0.7,93,38.9,Niebla
13146,2020-12-22,Zaragoza,8,10.1,-2.7,3.7,0,81,37.5,Lluvia ligera
10417,2023-07-05,Valencia,6,33.1,23.7,28.4,7.2,71,24.5,Viento fuerte
5997,2021-05-30,Madrid,4,19.4,8.8,14.1,2.1,33,73.6,Viento fuerte
14995,2021-01-13,Murcia,9,14.3,3.7,9.0,6.8,52,63.7,Tormenta
10841,2024-09-01,Valencia,6,34.1,23.7,28.9,0,34,12.2,Nublado
8029,2021-12-21,Barcelona,5,10.1,0.4,5.2,0,41,5.1,Tormenta
3763,2020-04-18,Málaga,3,25.5,14.1,19.8,0,93,6.5,Viento fuerte
6326,2022-04-24,Madrid,4,19.4,6.5,12.9,5.9,57,68.0,Viento fuerte
4456,2022-03-12,Málaga,3,19.6,7.9,13.8,5.8,42,40.4,Lluvia ligera
877,2022-05-26,Granada,1,21.1,13.2,17.1,0.2,40,72.8,Nublado
7385,2020-03-17,Barcelona,5,15.4,5.2,10.3,0,60,23.6,Viento fuerte
10488,2023-09-14,Valencia,6,23.9,14.2,19.0,2.1,51,47.4,Lluvia ligera
10161,2022-10-22,Valencia,6,27.4,16.8,22.1,2.1,61,78.9,Viento fuerte
6938,2023-12-27,Madrid,4,13.5,3.3,8.4,3.8,65,67.1,Niebla
2599,2022-02-10,Sevilla,2,20.1,10.2,15.2,5.9,38,14.4,Niebla
13854,2022-11-30,Zaragoza,8,12.9,4.3,8.6,0.0,90,51.2,Despejado
13284,2021-05-09,Zaragoza,8,17.8,10.5,14.2,1.3,43,65.7,Lluvia fuerte
11271,2020-11-04,Bilbao,7,15.4,8.7,12.1,0.7,81,8.5,Nublado
1117,2023-01-21,Granada,1,9.2,-3.2,3.0,4.3,32,61.0,Nieve
11307,2020-12-10,Bilbao,7,9.7,-1.6,4.0,7.0,85,48.2,Parcialmente nublado
16558,2020-04-24,Almería,10,27.4,16.9,22.1,1.7,32,66.8,Viento fuerte
10623,2024-01-27,Valencia,6,16.2,5.1,10.6,2.2,67,45.7,Tormenta
